request,quantity,value,status,material_id,group_id,classification_id
4567853919,322,2717.63,WAITING,3f3292d8-3056-42da-9ec5-d080c252a223,3,3000
4518612190,880,467.23,WAITING,e7ba4d18-37bf-472c-9d3a-7756c21a55c9,5,4000
4579305146,425,4423.29,APPROVED,15ddc72a-7103-4a88-a951-49c5aa75affd,3,3000
4567222599,674,8390.82,WAITING,56ae9e46-c0b2-46ca-b51d-5686e00ce4a6,1,1000
4567267586,255,7621.63,WAITING,71b893be-0a75-41a7-9a52-bcdb771cc5ec,4,4000
4502734775,824,3447.65,QUOTATION,41e46c83-90d4-4836-a022-b900a018b3fa,5,4000
4587354277,486,4226.92,WAITING,71b893be-0a75-41a7-9a52-bcdb771cc5ec,2,4000
4567645588,794,9890.57,APPROVED,41e46c83-90d4-4836-a022-b900a018b3fa,4,3000
4546800587,506,4774.57,QUOTATION,8df0c99e-2745-44ae-94ee-ad79cb114fdb,2,3000
4537398062,855,9133.95,QUOTATION,82ebf1b0-6982-4deb-ac51-c7a6d0a68c5d,4,1000
4574294848,989,2577.61,QUOTATION,0b319577-4ab0-4684-b112-b27aad212cb1,3,1000
4527913939,370,8002.41,WAITING,62117371-6664-4e90-9e4c-e3939789c81a,5,4000
4599056038,689,2459.48,REJECTED,9ec93c76-9578-4947-a5ca-def516b026cb,1,1000
4505717110,553,3801.68,QUOTATION,0f7e95f4-4fb9-4987-a1e1-5264880e721e,5,3000
4560528076,813,7381.48,REJECTED,73df3d25-bcec-47a6-8d66-6b628e81ed2d,5,3000
4521925130,601,2350.32,APPROVED,fffeaf8f-4b6b-4357-a309-89f4769c36da,4,1000
4579572328,436,3129.03,QUOTATION,975480d4-8c15-44ba-8c55-a9938bdaa2c4,1,1000
4553409432,706,2321.22,APPROVED,3341d7ea-5bed-42e4-82c2-18d0adfbcdf1,2,2000
4541554579,288,6386.57,QUOTATION,2c7b9d8a-6b92-4a21-a03e-024e434a203d,3,2000
4549276213,835,9582.73,APPROVED,c40f8a37-9024-4fcd-80a6-7917301ba6bd,5,4000
4509492050,10,8936.56,REJECTED,15ddc72a-7103-4a88-a951-49c5aa75affd,5,3000
4560415097,166,7636.15,QUOTATION,611eefb3-ef38-4a2e-831a-15aff1dde8f8,5,4000
4571419600,32,8547.82,REJECTED,82ebf1b0-6982-4deb-ac51-c7a6d0a68c5d,2,2000
4573696647,30,7329.86,WAITING,9ec93c76-9578-4947-a5ca-def516b026cb,5,4000
4580174195,202,7693.46,WAITING,8ca5ca23-a910-469b-aec1-73bd31d74ba2,2,3000
4576416306,630,4858.88,QUOTATION,ce1eeb99-74a8-4547-b95c-345102c07d21,5,4000
4565714835,196,7942.32,REJECTED,e069016d-d217-4fbc-b438-1e8790b731fb,3,4000
4547260449,63,9886.69,APPROVED,3f3292d8-3056-42da-9ec5-d080c252a223,3,2000
4581096677,40,7780.28,REJECTED,35672019-b6d1-42b4-b906-8819b248182e,3,1000
4589288081,460,7765.3,REJECTED,05767575-2944-4457-9aa7-06e1dae2ae25,2,3000
4524209813,629,5174.89,REJECTED,0f7e95f4-4fb9-4987-a1e1-5264880e721e,3,1000
4539906960,306,7243.34,QUOTATION,2c6e3cb9-21cb-4de6-ae38-f117a3cbdfe2,1,2000
4594179889,93,7266.97,WAITING,cf11fe2a-443a-44e9-96b0-e6b91ddfa87d,2,4000
4558023694,502,8789.52,QUOTATION,110f8801-eea1-420d-98e6-dd439569747b,2,4000
4551263059,366,3386.82,WAITING,9fc109ea-2585-4c23-9329-2ccda2d964eb,3,3000
4564003146,733,6464.81,QUOTATION,651e8d5b-8636-4635-a934-6f9427d506b8,2,2000
4517187815,397,5852.22,APPROVED,9fc109ea-2585-4c23-9329-2ccda2d964eb,1,4000
4550672959,532,2119.45,WAITING,daffc87a-fdb5-424e-9155-782c6cd1b731,5,2000
4578529987,576,7916.34,QUOTATION,17dffc12-ac1a-44ed-ad09-3c824851c624,1,4000
4539955008,710,23.37,QUOTATION,bcebc30c-15e5-48e2-9c32-c86d886f82a0,2,2000
4558953389,789,6605.14,QUOTATION,daffc87a-fdb5-424e-9155-782c6cd1b731,2,3000
4536622023,412,1171.48,APPROVED,3d3527a9-4ef5-45d5-83c2-4178789f9921,4,2000
4569972009,491,9318.67,APPROVED,4a2d279e-2495-496f-80d9-bc5a45e3b6b4,2,2000
4563073827,278,541.27,WAITING,e069016d-d217-4fbc-b438-1e8790b731fb,5,1000
4510399561,113,4752.83,APPROVED,fcc9df1e-2761-4b55-8f60-015b21066d78,2,3000
4550627236,660,106.35,WAITING,a1a6e723-19c6-46fd-a584-917efe27f127,1,2000
4534725098,674,9633.45,WAITING,b577718c-a2a9-4f8a-a41c-7cac0d102aab,3,1000
4560797422,897,974.12,REJECTED,28d388a1-0e70-41d0-a8a1-abb9e3263b7b,2,3000
4591125538,621,9040.47,WAITING,611eefb3-ef38-4a2e-831a-15aff1dde8f8,1,3000
4593238009,786,7029.75,APPROVED,ebfe58ef-0dee-41d8-859e-ae2bff66e7fc,2,3000
4574403833,12,3687.83,APPROVED,56ae9e46-c0b2-46ca-b51d-5686e00ce4a6,1,2000
4581286459,767,363.44,WAITING,eb8e5632-45d0-47e9-bcc0-ee76bf030643,4,3000
4577783105,905,6169.78,QUOTATION,41e46c83-90d4-4836-a022-b900a018b3fa,3,1000
4571198402,728,2870.54,REJECTED,77b34563-244c-46da-b014-af1a9c7fa9e4,1,4000
4539514637,189,3050.71,REJECTED,9a109dc4-7be3-4aec-94bb-ede38f79ae14,3,1000
4529874525,424,9918.36,WAITING,e7ba4d18-37bf-472c-9d3a-7756c21a55c9,1,2000
4536032996,616,7899.3,WAITING,0f7e95f4-4fb9-4987-a1e1-5264880e721e,2,1000
4526443272,446,386.64,REJECTED,384bae62-8ba8-4cac-b8ad-3df4e68bcafa,3,3000
4578981712,651,7101.2,REJECTED,15ddc72a-7103-4a88-a951-49c5aa75affd,3,4000
4546211778,391,6944.66,REJECTED,51991c98-a328-457f-a862-0962b2d30ddc,3,2000
4510340480,104,6428.89,WAITING,c40f8a37-9024-4fcd-80a6-7917301ba6bd,1,3000
4550011564,39,4039.43,QUOTATION,b577718c-a2a9-4f8a-a41c-7cac0d102aab,5,1000
4571813944,487,4506.98,REJECTED,15ddc72a-7103-4a88-a951-49c5aa75affd,5,1000
4590882182,22,3058.92,APPROVED,f524f9ee-95cb-4e66-a6c1-b58f8296e7f3,5,2000
4598857641,123,5751.93,WAITING,ba3d4978-80db-4a12-9f06-e4c698936184,1,1000
4591593084,724,7635.81,WAITING,a1a6e723-19c6-46fd-a584-917efe27f127,2,4000
4599536928,203,1103.82,APPROVED,ea38b7e1-b488-4873-ab04-3066d219b434,3,1000
4551629342,243,9496.63,APPROVED,bf599d91-442c-4e09-b5ae-b9f08a417d11,4,3000
4542686349,543,4907.11,APPROVED,74d238f7-61d4-41c6-9d51-b05f2eddcb36,4,3000
4538359821,803,5038.82,WAITING,9ec93c76-9578-4947-a5ca-def516b026cb,1,4000
4570058210,284,6613.33,WAITING,de541e55-b7b6-404a-8ce0-a6f1ea925750,1,2000
4500066787,114,558.12,APPROVED,110f8801-eea1-420d-98e6-dd439569747b,3,2000
4591527227,213,627.26,QUOTATION,15ddc72a-7103-4a88-a951-49c5aa75affd,2,1000
4510670616,369,6314.17,APPROVED,0c328cd6-def4-4097-8b5d-ef9b4362cfd3,3,1000
4559333912,700,8801.58,QUOTATION,4a5df305-6d85-4b5a-81ca-b2a776017f8f,1,2000
4563922006,111,3294.73,APPROVED,da731710-48f7-4c02-8dd6-917ff4c62e3b,1,4000
4595185540,267,4830.18,QUOTATION,9c7454a7-b80c-4d19-b841-4c0343b75add,1,1000
4514682507,625,287.92,REJECTED,ce1eeb99-74a8-4547-b95c-345102c07d21,1,1000
4572329677,639,7283.87,QUOTATION,9ec93c76-9578-4947-a5ca-def516b026cb,4,2000
4579640935,387,6853.98,WAITING,408c4fe5-9066-4997-8f1c-ad8daae4b1f6,2,1000
4542694455,724,3838.56,QUOTATION,651e8d5b-8636-4635-a934-6f9427d506b8,3,4000
4571187670,225,8468.41,WAITING,3c65561d-5119-4985-87e7-48965fe9f62c,1,2000
4543919443,751,1023.05,WAITING,ad64acbd-9045-44ec-9111-f6b3b90cb060,3,2000
4540380909,502,6750.2,REJECTED,9a109dc4-7be3-4aec-94bb-ede38f79ae14,1,3000
4591735921,878,191.63,REJECTED,00a417fb-f2b9-4bb8-90c0-0787c3f2e3c7,2,1000
4520612393,942,3578.63,APPROVED,82ebf1b0-6982-4deb-ac51-c7a6d0a68c5d,1,3000
4589274556,577,4796.31,QUOTATION,05767575-2944-4457-9aa7-06e1dae2ae25,4,4000
4507560119,407,4567.72,WAITING,71b893be-0a75-41a7-9a52-bcdb771cc5ec,2,4000
4545582045,859,9818.51,APPROVED,2c7b9d8a-6b92-4a21-a03e-024e434a203d,3,1000
4558515111,164,4042.07,APPROVED,56ae9e46-c0b2-46ca-b51d-5686e00ce4a6,5,4000
4560317004,955,1013.13,REJECTED,4a5df305-6d85-4b5a-81ca-b2a776017f8f,4,1000
4535749337,776,7721.94,WAITING,37bf8863-0046-49cb-a72c-f7e41661214b,5,1000
4542300240,401,7973.99,QUOTATION,dbce3e63-1a5c-4595-a1f9-d09c3d978567,4,3000
4586085970,622,2988.9,REJECTED,4a2d279e-2495-496f-80d9-bc5a45e3b6b4,2,2000
4569716292,403,3569.04,WAITING,9fc109ea-2585-4c23-9329-2ccda2d964eb,3,1000
4593502870,789,8994.16,QUOTATION,73df3d25-bcec-47a6-8d66-6b628e81ed2d,2,1000
4581297138,19,7442.02,APPROVED,17dffc12-ac1a-44ed-ad09-3c824851c624,4,4000
4517066244,270,3874.86,WAITING,51991c98-a328-457f-a862-0962b2d30ddc,5,3000
4569433008,449,8264.61,QUOTATION,3ee51816-f540-45e6-8401-474c5df84e78,3,1000
4588448403,727,142.47,APPROVED,d7da1df8-a4af-4efe-a657-570c6d350470,1,3000
4571899256,752,8513.26,APPROVED,3c65561d-5119-4985-87e7-48965fe9f62c,3,2000
4550430815,586,459.24,QUOTATION,8ca5ca23-a910-469b-aec1-73bd31d74ba2,4,3000
4507495466,725,5844.7,REJECTED,b0154cbb-c693-4062-88b9-a8acf4402b56,3,4000
4506613159,801,6773.8,APPROVED,4029508a-afa4-4faf-b175-4bb65b8a4dbb,3,3000
4523863917,766,7019.62,APPROVED,68681084-7b12-4fd9-9704-7da3802cb451,2,3000
4506251397,675,73.91,QUOTATION,9ec93c76-9578-4947-a5ca-def516b026cb,3,2000
4566325364,365,4021.8,QUOTATION,2ab670e8-49e3-4a95-9871-d937f77b5927,2,2000
4541954839,578,2574.56,APPROVED,fe53d2be-049c-47fa-871a-c4a8b1a10e40,4,4000
4583678654,898,484.26,WAITING,a1a6e723-19c6-46fd-a584-917efe27f127,1,3000
4546133733,118,4938.52,APPROVED,bcebc30c-15e5-48e2-9c32-c86d886f82a0,3,2000
4513040183,691,9867.59,REJECTED,35672019-b6d1-42b4-b906-8819b248182e,4,4000
4565424494,861,6732.64,WAITING,e7ba4d18-37bf-472c-9d3a-7756c21a55c9,3,1000
4523753442,563,3906.14,QUOTATION,56ae9e46-c0b2-46ca-b51d-5686e00ce4a6,2,2000
4522938336,278,4597.92,QUOTATION,74d238f7-61d4-41c6-9d51-b05f2eddcb36,5,2000
4511402778,56,868.96,WAITING,cea90057-5542-4a9f-8ad8-2fa263b39b7b,5,1000
4596858704,159,8954.9,REJECTED,31ac60a6-1bc1-442c-ae10-4a420f770538,5,4000
4534059669,667,9032.31,QUOTATION,71b893be-0a75-41a7-9a52-bcdb771cc5ec,1,4000
4547989403,911,1728.47,APPROVED,aa51a37d-2867-459b-8885-b5c8b161616a,3,4000
4541518879,344,6473.38,QUOTATION,17dffc12-ac1a-44ed-ad09-3c824851c624,3,2000
4553273989,4,6185.01,REJECTED,ba3d4978-80db-4a12-9f06-e4c698936184,3,2000
4509673497,997,650.59,WAITING,b577718c-a2a9-4f8a-a41c-7cac0d102aab,1,1000
4582990579,56,2194.21,QUOTATION,384bae62-8ba8-4cac-b8ad-3df4e68bcafa,2,4000
4593913108,831,341.14,REJECTED,384bae62-8ba8-4cac-b8ad-3df4e68bcafa,2,4000
4565874131,850,3084.94,WAITING,f6dd041e-f994-407c-9a1b-2ee8a39b9b25,5,2000
4587419568,475,5403.04,APPROVED,9fc109ea-2585-4c23-9329-2ccda2d964eb,5,2000
4505072315,946,1219.79,REJECTED,2c7b9d8a-6b92-4a21-a03e-024e434a203d,5,2000
4506082413,779,5870.28,QUOTATION,110f8801-eea1-420d-98e6-dd439569747b,4,4000
4571738048,929,6042.79,WAITING,2cf52c48-a37c-4244-a030-3fe16c443ecd,2,4000
4511575150,450,1577.97,QUOTATION,4029508a-afa4-4faf-b175-4bb65b8a4dbb,2,4000
4506067823,935,4238.25,REJECTED,32149af9-a4f0-4e80-a73d-490a9faef06f,3,3000
4596490673,168,8072.48,WAITING,a1a6e723-19c6-46fd-a584-917efe27f127,3,2000
4592445624,332,3347.98,REJECTED,a1a6e723-19c6-46fd-a584-917efe27f127,4,3000
4561722003,513,8105.25,WAITING,3341d7ea-5bed-42e4-82c2-18d0adfbcdf1,5,4000
4529066972,268,9984.3,REJECTED,ba3d4978-80db-4a12-9f06-e4c698936184,3,1000
4535326710,517,9134.89,WAITING,8df0c99e-2745-44ae-94ee-ad79cb114fdb,1,4000
4533368828,363,8718.36,APPROVED,35672019-b6d1-42b4-b906-8819b248182e,4,2000
4576543636,827,5581.6,APPROVED,b020551c-5fe7-45ea-881a-6fa78332362d,1,4000
4573109083,497,3990.67,APPROVED,32149af9-a4f0-4e80-a73d-490a9faef06f,4,4000
4574988514,294,1028.35,APPROVED,110f8801-eea1-420d-98e6-dd439569747b,5,3000
4597927445,111,8254.5,WAITING,84aadcf6-499b-4416-9a35-3e546eb39a5c,2,1000
4555328936,630,2984.34,REJECTED,2ab670e8-49e3-4a95-9871-d937f77b5927,2,2000
4509980418,354,196.37,WAITING,f524f9ee-95cb-4e66-a6c1-b58f8296e7f3,5,1000
4540782837,744,6112.82,WAITING,da731710-48f7-4c02-8dd6-917ff4c62e3b,1,3000
4560869578,576,4434.32,QUOTATION,8df0c99e-2745-44ae-94ee-ad79cb114fdb,5,3000
4531388044,224,8189.54,APPROVED,da731710-48f7-4c02-8dd6-917ff4c62e3b,2,3000
4557358226,943,4617.49,WAITING,791660af-f0db-4fbd-a3a4-86bd38182556,1,2000
4521291029,206,939.62,WAITING,611eefb3-ef38-4a2e-831a-15aff1dde8f8,1,3000
4585993824,858,1353.72,REJECTED,b6bbc970-46d2-4ff4-9c52-80f378cfe8ea,5,3000
4513422705,744,5104.03,APPROVED,8ca5ca23-a910-469b-aec1-73bd31d74ba2,5,4000
4511998074,928,1477.83,WAITING,f6dd041e-f994-407c-9a1b-2ee8a39b9b25,1,1000
4520621099,335,5871.83,WAITING,8ca5ca23-a910-469b-aec1-73bd31d74ba2,1,4000
4577439331,314,1054.12,APPROVED,a1ad3c2b-45ca-491c-8ef2-a64af7d19e43,1,1000
4576404490,213,5842.43,QUOTATION,56ae9e46-c0b2-46ca-b51d-5686e00ce4a6,5,4000
4599878513,13,7788.18,QUOTATION,834a14f7-cbd7-4220-9587-cd61c93c8253,5,4000
4595386231,13,8816.67,REJECTED,5257f4f1-580e-4eb3-89f9-6cae458e4509,3,3000
4519448357,216,1561.56,QUOTATION,ea38b7e1-b488-4873-ab04-3066d219b434,3,1000
4582198543,428,3364.71,WAITING,12a301b9-4c71-4181-a853-d29be7b6bd18,4,2000
4514033191,729,811.54,QUOTATION,37bf8863-0046-49cb-a72c-f7e41661214b,3,3000
4560113430,199,9338.26,QUOTATION,651e8d5b-8636-4635-a934-6f9427d506b8,3,2000
4507284106,244,6783.62,REJECTED,a4926703-442b-4179-808a-04de7d4e1015,4,3000
4550031696,131,9129.5,QUOTATION,408c4fe5-9066-4997-8f1c-ad8daae4b1f6,4,4000
4568126491,53,7401.59,QUOTATION,2ab670e8-49e3-4a95-9871-d937f77b5927,4,4000
4598226620,576,894.81,QUOTATION,35672019-b6d1-42b4-b906-8819b248182e,5,1000
4541016983,277,6962.0,APPROVED,05767575-2944-4457-9aa7-06e1dae2ae25,1,4000
4519659153,788,5244.67,WAITING,da731710-48f7-4c02-8dd6-917ff4c62e3b,5,3000
4515083428,666,434.8,APPROVED,f524f9ee-95cb-4e66-a6c1-b58f8296e7f3,5,2000
4568679144,300,1837.43,REJECTED,9a109dc4-7be3-4aec-94bb-ede38f79ae14,2,2000
4589847839,275,5591.95,REJECTED,0e752cfe-75ff-427d-8214-57710b509b33,3,2000
4536084283,109,8017.83,APPROVED,32149af9-a4f0-4e80-a73d-490a9faef06f,1,4000
4576204002,83,7477.94,REJECTED,0c328cd6-def4-4097-8b5d-ef9b4362cfd3,5,2000
4552025695,152,3343.22,WAITING,4a5df305-6d85-4b5a-81ca-b2a776017f8f,2,4000
4542993969,859,3523.07,WAITING,d4dbba0a-2b26-4233-9017-bb25b2e860f3,4,1000
4564408632,881,5933.03,WAITING,975480d4-8c15-44ba-8c55-a9938bdaa2c4,3,2000
4511779390,936,2165.0,QUOTATION,ba5b8587-5d45-44ac-9e4e-16cb4b3afecc,5,1000
4585806531,932,9400.48,QUOTATION,611eefb3-ef38-4a2e-831a-15aff1dde8f8,3,1000
4551755743,816,6099.74,WAITING,73df3d25-bcec-47a6-8d66-6b628e81ed2d,5,3000
4567225084,965,9128.62,WAITING,82ebf1b0-6982-4deb-ac51-c7a6d0a68c5d,4,2000
4553011128,377,7382.31,WAITING,12a301b9-4c71-4181-a853-d29be7b6bd18,2,4000
4507519851,41,4676.98,APPROVED,5c250769-58e7-4a67-92b8-05566aab2cd0,3,3000
4522387443,704,2688.87,WAITING,76fa0c16-dc3a-4a9b-b914-de6a0097f3dc,3,1000
4524894236,573,6666.51,QUOTATION,a4926703-442b-4179-808a-04de7d4e1015,4,4000
4513313683,769,8734.9,APPROVED,eb8e5632-45d0-47e9-bcc0-ee76bf030643,3,1000
4509913928,612,9560.86,APPROVED,b6bbc970-46d2-4ff4-9c52-80f378cfe8ea,2,4000
4500789463,374,3093.28,APPROVED,d5b6a98e-464a-4e85-ad1c-7fd6be7df835,3,4000
4592134025,284,5216.04,APPROVED,3ee51816-f540-45e6-8401-474c5df84e78,4,1000
4589819468,1,2320.58,APPROVED,2ab670e8-49e3-4a95-9871-d937f77b5927,5,3000
4588279850,277,4123.6,APPROVED,2c7b9d8a-6b92-4a21-a03e-024e434a203d,5,3000
4561323644,509,7402.05,QUOTATION,9c7454a7-b80c-4d19-b841-4c0343b75add,1,2000
4574143536,462,8771.63,REJECTED,da731710-48f7-4c02-8dd6-917ff4c62e3b,3,3000
4531909176,137,4825.91,REJECTED,dbce3e63-1a5c-4595-a1f9-d09c3d978567,5,3000
4525449001,517,4791.62,APPROVED,51991c98-a328-457f-a862-0962b2d30ddc,5,3000
4503642009,405,9372.15,APPROVED,8df0c99e-2745-44ae-94ee-ad79cb114fdb,5,1000
4583921590,445,5453.14,REJECTED,384bae62-8ba8-4cac-b8ad-3df4e68bcafa,4,1000
4591964765,454,3185.5,REJECTED,3f3292d8-3056-42da-9ec5-d080c252a223,3,4000
4587745917,727,6443.6,QUOTATION,ce1eeb99-74a8-4547-b95c-345102c07d21,4,4000
4516562229,324,5514.98,WAITING,3ee51816-f540-45e6-8401-474c5df84e78,3,4000
4531001029,716,8897.23,WAITING,fcc9df1e-2761-4b55-8f60-015b21066d78,4,3000
4576791622,906,4011.24,APPROVED,8df0c99e-2745-44ae-94ee-ad79cb114fdb,1,2000
4528119962,625,6547.65,WAITING,12a301b9-4c71-4181-a853-d29be7b6bd18,1,4000
4525385509,108,5105.04,APPROVED,82ebf1b0-6982-4deb-ac51-c7a6d0a68c5d,2,1000
4531125086,2,3604.87,WAITING,da731710-48f7-4c02-8dd6-917ff4c62e3b,1,2000
4559724455,20,1715.06,REJECTED,9c7454a7-b80c-4d19-b841-4c0343b75add,4,3000
4523590712,681,4289.59,WAITING,35672019-b6d1-42b4-b906-8819b248182e,5,3000
4598242770,979,3002.39,WAITING,35672019-b6d1-42b4-b906-8819b248182e,5,2000
4552583340,645,8446.15,WAITING,bf599d91-442c-4e09-b5ae-b9f08a417d11,1,3000
4553959386,742,6133.64,WAITING,9c7454a7-b80c-4d19-b841-4c0343b75add,4,2000
4510534716,38,4461.22,WAITING,d4dbba0a-2b26-4233-9017-bb25b2e860f3,4,4000
4579726631,390,9616.08,QUOTATION,de541e55-b7b6-404a-8ce0-a6f1ea925750,4,3000
4554346692,851,2476.83,QUOTATION,d5b6a98e-464a-4e85-ad1c-7fd6be7df835,5,4000
4592255127,311,8162.56,WAITING,41e46c83-90d4-4836-a022-b900a018b3fa,1,3000
4597324498,170,8056.94,WAITING,eb8e5632-45d0-47e9-bcc0-ee76bf030643,5,2000
4538883226,687,5632.59,WAITING,5257f4f1-580e-4eb3-89f9-6cae458e4509,2,2000
4580364349,981,3935.29,REJECTED,2c6e3cb9-21cb-4de6-ae38-f117a3cbdfe2,5,1000
4543032537,378,4238.48,QUOTATION,0439439c-8945-42c4-b079-5340d85df97c,2,1000
4560704939,240,2884.84,WAITING,fe53d2be-049c-47fa-871a-c4a8b1a10e40,4,2000
4525642411,173,157.49,REJECTED,3f3292d8-3056-42da-9ec5-d080c252a223,3,3000
4516993679,868,1261.18,QUOTATION,d0d94739-009d-44aa-ae3d-8c35a65083c5,1,4000
4584522693,207,9657.56,REJECTED,74d238f7-61d4-41c6-9d51-b05f2eddcb36,2,2000
4520795993,524,9152.95,REJECTED,82ebf1b0-6982-4deb-ac51-c7a6d0a68c5d,2,3000
4519733877,957,8623.41,QUOTATION,a9da22e7-f42f-4428-9083-96395b7a7e9a,1,4000
4556602937,65,6723.48,REJECTED,0f7e95f4-4fb9-4987-a1e1-5264880e721e,2,2000
4522292633,953,4627.04,REJECTED,05767575-2944-4457-9aa7-06e1dae2ae25,3,1000
4523505155,298,1892.38,QUOTATION,e7ba4d18-37bf-472c-9d3a-7756c21a55c9,3,3000
4572883103,785,4407.85,APPROVED,d0d94739-009d-44aa-ae3d-8c35a65083c5,1,1000
4541964682,833,5431.32,QUOTATION,fcc9df1e-2761-4b55-8f60-015b21066d78,1,4000
4597793045,438,2011.94,APPROVED,00a417fb-f2b9-4bb8-90c0-0787c3f2e3c7,3,3000
4540083773,900,2348.5,QUOTATION,0a58bce2-1697-4c89-b568-ae280f33f982,1,1000
4536377732,475,5149.08,APPROVED,0a58bce2-1697-4c89-b568-ae280f33f982,1,3000
4599925257,820,1610.06,REJECTED,28d388a1-0e70-41d0-a8a1-abb9e3263b7b,3,3000
4516663743,172,2088.27,QUOTATION,384bae62-8ba8-4cac-b8ad-3df4e68bcafa,4,3000
4543611637,756,495.57,REJECTED,daffc87a-fdb5-424e-9155-782c6cd1b731,5,3000
4559533395,241,8347.56,REJECTED,4029508a-afa4-4faf-b175-4bb65b8a4dbb,2,2000
4539718486,754,9676.27,QUOTATION,3ee51816-f540-45e6-8401-474c5df84e78,3,1000
4540908461,342,293.33,WAITING,384bae62-8ba8-4cac-b8ad-3df4e68bcafa,5,4000
4579813423,628,9212.01,WAITING,ba5b8587-5d45-44ac-9e4e-16cb4b3afecc,2,2000
4545052834,63,7059.23,WAITING,37bf8863-0046-49cb-a72c-f7e41661214b,2,4000
4592345475,34,6955.06,QUOTATION,134244b2-90f7-4d62-8488-d71e29828266,2,4000
4555419225,118,1610.89,QUOTATION,c40f8a37-9024-4fcd-80a6-7917301ba6bd,4,3000
4533349419,112,7227.3,QUOTATION,b0154cbb-c693-4062-88b9-a8acf4402b56,2,4000
4596240813,849,3227.82,REJECTED,915bda23-d2b3-4bab-9d3b-0b701beb76fa,4,3000
4592689008,388,5140.77,QUOTATION,c40f8a37-9024-4fcd-80a6-7917301ba6bd,2,3000
4584969944,947,4292.33,QUOTATION,62117371-6664-4e90-9e4c-e3939789c81a,1,2000
4502548459,592,8927.26,APPROVED,fe53d2be-049c-47fa-871a-c4a8b1a10e40,1,3000
4537487959,37,5223.83,REJECTED,9a109dc4-7be3-4aec-94bb-ede38f79ae14,3,2000
4543974409,522,7917.49,QUOTATION,9567383e-1921-4683-803b-509faa2bc9d5,2,3000
4590141405,815,8912.32,APPROVED,ba3d4978-80db-4a12-9f06-e4c698936184,5,1000
4586470413,46,2273.75,APPROVED,0439439c-8945-42c4-b079-5340d85df97c,4,1000
4557783557,721,7312.63,REJECTED,62117371-6664-4e90-9e4c-e3939789c81a,2,4000
4568249307,973,9090.22,QUOTATION,611eefb3-ef38-4a2e-831a-15aff1dde8f8,3,3000
4589962334,773,5997.01,QUOTATION,fe53d2be-049c-47fa-871a-c4a8b1a10e40,2,2000
4563232631,683,4277.06,WAITING,17dffc12-ac1a-44ed-ad09-3c824851c624,5,4000
4531331423,291,4416.75,WAITING,da731710-48f7-4c02-8dd6-917ff4c62e3b,3,2000
4554579221,916,553.55,REJECTED,3f3292d8-3056-42da-9ec5-d080c252a223,1,4000
4538913494,632,5538.01,APPROVED,ea38b7e1-b488-4873-ab04-3066d219b434,2,4000
4567943774,784,4757.21,QUOTATION,01bb5e4b-33d3-4db2-85a2-499f5c9e31b4,2,2000
4567864360,239,3140.5,QUOTATION,73df3d25-bcec-47a6-8d66-6b628e81ed2d,2,1000
4589326750,515,5895.02,QUOTATION,fcc9df1e-2761-4b55-8f60-015b21066d78,1,2000
4549851940,975,9063.61,QUOTATION,76fa0c16-dc3a-4a9b-b914-de6a0097f3dc,1,1000
4540670215,819,6051.47,APPROVED,ea38b7e1-b488-4873-ab04-3066d219b434,4,2000
4502612275,941,824.33,APPROVED,6cc3c3b9-23fa-4969-8791-af89dedc62c9,5,3000
4508058575,840,2081.15,APPROVED,73df3d25-bcec-47a6-8d66-6b628e81ed2d,3,2000
4596524949,449,1524.62,WAITING,6c55f239-a4f0-4edd-afe8-02d129db9eda,2,4000
4562409723,797,4384.92,APPROVED,eb8e5632-45d0-47e9-bcc0-ee76bf030643,1,2000
4572122631,210,9722.28,WAITING,e069016d-d217-4fbc-b438-1e8790b731fb,4,4000
4539032735,820,8505.13,REJECTED,da731710-48f7-4c02-8dd6-917ff4c62e3b,4,2000
4521238917,603,5059.92,WAITING,15ddc72a-7103-4a88-a951-49c5aa75affd,4,4000
4550184012,636,3367.93,APPROVED,41e46c83-90d4-4836-a022-b900a018b3fa,4,4000
4557625693,741,4332.14,WAITING,17dffc12-ac1a-44ed-ad09-3c824851c624,2,4000
4579570431,153,6844.69,REJECTED,d4dbba0a-2b26-4233-9017-bb25b2e860f3,2,3000
4503311675,130,4794.7,REJECTED,0a58bce2-1697-4c89-b568-ae280f33f982,1,1000
4591643517,473,1791.4,APPROVED,b577718c-a2a9-4f8a-a41c-7cac0d102aab,4,2000
4545657853,570,4656.88,QUOTATION,408c4fe5-9066-4997-8f1c-ad8daae4b1f6,2,4000
4521893090,661,9409.33,WAITING,6cc3c3b9-23fa-4969-8791-af89dedc62c9,2,2000
4579773631,460,2591.56,APPROVED,a1a6e723-19c6-46fd-a584-917efe27f127,2,4000
4596848494,923,2.17,WAITING,b020551c-5fe7-45ea-881a-6fa78332362d,2,2000
4590200657,450,7458.84,WAITING,2c6e3cb9-21cb-4de6-ae38-f117a3cbdfe2,4,3000
4525857909,721,5415.77,REJECTED,4a5df305-6d85-4b5a-81ca-b2a776017f8f,4,4000
4589488806,454,6161.62,QUOTATION,15ddc72a-7103-4a88-a951-49c5aa75affd,5,3000
4568655194,753,9285.78,APPROVED,bcebc30c-15e5-48e2-9c32-c86d886f82a0,5,1000
4508076054,267,1560.75,WAITING,5257f4f1-580e-4eb3-89f9-6cae458e4509,5,2000
